,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,0.9965839046916174,0.993002699243707,0.9892293675176373,0.9852326814029848,0.9809791332275666,0.9764356908716256,0.9715732433936273,0.9663704371887447,0.960817467229968,0.9549193220813014,0.948697971374099,0.9421930908256309,0.9354610825428419,0.9285723768056703,0.9216072447578944,0.9146505763110663,0.9077862353760037,0.9010916725585275,0.8946334350563022,0.8884640777551778,0.8826207599586403,0.8771255634042397,0.8719873281203392,0.8672045999574505,0.8627691806717379,0.8586697429691867,0.8548950341503996,0.8514363200270874,0.8482888711112915,0.8454524453418346,0.8429308496140957,0.8407307376890538,0.8388598536029495,0.8373249264786526,0.8361294170674647,0.8352712994109757,0.8347410525277692,0.8345200328223429,0.8345793952136945,0.8348797216789201,0.8353714796643207,0.8359963727379076,0.8366895600815822,0.8373826131294891,0.8380069653110889,0.8384975299583943,0.8387961004698289,0.8388541475590182,0.8386346882105811,0.8381130014669906,0.8372761129399687,0.8361211259919283,0.8346526239052428,0.8328794795252789,0.8308114775662213,0.8284561584859015,0.8258162568538499,0.8228880150101457,0.8196605498333867,0.8161163296233164,0.8122327007003077,0.8079843145544441,0.8033462250289451,0.7982973751893431,0.7928241638388854,0.7869237711784695,0.7806069494521738,0.7739000147151857,0.7668458515628024,0.7595038376742886,0.7519486966425479,0.74426840235697,0.7365613532983659,0.7289331018804986,0.7214929346966621,0.7143505750840814,0.7076131968844878,0.7013828377423622,0.6957541927743777,0.6908126939726857,0.6866327389662091,0.6832759601890379,0.6807894958178395,0.6792043258083337,0.6785338386446026,0.6787728733849935,0.6798974954405166,0.6818657157988552,0.6846192524564824,0.6880862802170746,0.6921849569805564,0.6968273849704414,0.7019236058627717,0.7073852294387232,0.7131283939588202,0.7190758865714375,0.7251584211392179,0.731315205583396,0.7374940315697235
1,1.0,1.0014305421095393,1.0028886731630389,1.0043119039365793,1.0056373365317828,1.0068077315050574,1.0077773123218046,1.0085166896286286,1.0090163456207966,1.009288259987012,1.009365458863415,1.0092994939727233,1.0091561058884806,1.0090095202643259,1.0089359802319589,1.0090071804366474,1.009284254017132,1.0098128714660328,1.0106198498609598,1.0117114830684364,1.0130736060049381,1.0146732340070126,1.0164614787067034,1.0183773692780855,1.0203521781717952,1.0223138781344159,1.0241914170612625,1.0259185686473855,1.027437193416466,1.0286998014117053,1.0296713520454777,1.0303302369209348,1.0306684072204413,1.03069060504913,1.030412680369378,1.0298590087562067,1.0290590789143756,1.028043403260782,1.0268389814577128,1.0254646329075996,1.023926572083793,1.0222146434139334,1.0202996136714888,1.018131898401624,1.015642001037906,1.012742846335234,1.009334039711257,1.0053079311753017,1.0005571875804276,0.9949834194021702,0.9885062441839558,0.9810720679471987,0.9726618039429108,0.9632967637233903,0.9530420534389685,0.9420069950187224,0.9303423358515827,0.9182343119015568,0.9058959248877255,0.893556076224258,0.8814474037376008,0.8697937860718494,0.8587985028610933,0.8486339436056526,0.8394336013337312,0.8312868524229452,0.8242367703021063,0.8182809680413108,0.8133752225459604,0.8094394475969925,0.8063654315921276,0.8040256649163231,0.8022825451254395,0.8009972530797408,0.8000376663678974,0.7992847726747813,0.7986372021486378,0.7980136783234769,0.7973533839938252,0.7966144394022504,0.795770871247213,0.7948085881487807,0.7937209576409948,0.7925045844897388,0.7911558345847415,0.7896685142488755,0.7880329446263048,0.786236479728256,0.7842653226130906,0.7821073324057685,0.7797553995941748,0.7772109061331012,0.7744867884272998,0.771609769994805,0.7686214308285416,0.7655778962818837,0.7625480759020675,0.7596105113099931,0.7568490264958975,0.7543474865434826
2,1.0,0.9961465551626435,0.9924898145926835,0.9890543178632942,0.985855523386898,0.9829006868711602,0.9801905611813119,0.9777216106078077,0.9754883612334528,0.9734855222765193,0.9717095627963012,0.9701595436701316,0.968837133950653,0.9677458777792728,0.9668899017263664,0.9662723165875302,0.9658936013428578,0.9657502265685193,0.9658337069536866,0.9661301874040084,0.9666205739984944,0.9672811481639708,0.9680845538431089,0.9690010391318231,0.9699998411904048,0.9710506412140242,0.9721250390128207,0.9731980296913479,0.9742494581183644,0.9752654108926513,0.9762394675945669,0.9771736963222347,0.9780792440140643,0.9789763709673965,0.9798938024755444,0.980867336254088,0.9819377334366052,0.9831480182975938,0.9845404155656701,0.9861532085178539,0.9880178315879863,0.9901564865633955,0.9925804943913579,0.9952894989802464,0.9982715221149941,1.0015037722577174,1.0049540338994858,1.00858243448591,1.0123433954924075,1.0161876071341438,1.0200639217781045,1.0239211067806526,1.027709427293179,1.0313820430563665,1.0348961837865498,1.0382140528940582,1.0413033880102338,1.0441376152013118,1.0466955533986664,1.0489606883510765,1.0509201038506555,1.0525632241575278,1.053880581933271,1.0548628336187682,1.0555002247364127,1.0557826339972611,1.0557002306690657,1.0552446586510795,1.05441057547882,1.0531972966537966,1.051610283648113,1.0496622462813099,1.0473737136787709,1.0447730241659274,1.0418958135523386,1.0387841580884078,1.0354855906777085,1.0320522021947762,1.0285399829064996,1.025008457878994,1.0215205550710995,1.0181425142395222,1.0149435745061242,1.0119951461143746,1.009369222179912,1.0071358906031433,1.0053599789799463,1.004097047258848,1.0033891181266164,1.0032606567133717,1.0037153603208517,1.004734271030099,1.006275585677859,1.0082763293738644,1.0106558166583435,1.0133205721895802,1.0161701919375103,1.0191035008687324,1.0220243312915187,1.0248463246456643
3,1.0,0.9983118690646938,0.9967822236366733,0.995460508079655,0.9943925486036247,0.993616710840547,0.9931605757777641,0.9930383905403026,0.9932494544104608,0.9937774973803692,0.9945910197045545,0.9956445076728396,0.9968803900363309,0.9982315776054005,0.9996244097729358,1.0009818304375244,1.002226611696816,1.0032844540126382,1.004086812432328,1.004573316756885,1.004693707282326,1.0044092408145773,1.0036935824951083,1.002533240763476,1.0009276382540437,0.998888937046494,0.9964417285575696,0.9936226793510076,0.9904801852680115,0.9870740224187944,0.9834749315265242,0.9797640109549384,0.9760317549493722,0.9723765613646796,0.9689025574817284,0.9657166480368954,0.9629247913542919,0.9606276180956964,0.9589156397671719,0.9578644034200775,0.9575300211379759,0.9579455378111759,0.9591185551863677,0.9610304420576459,0.9636373090365263,0.9668727535733875,0.9706521911815285,0.9748784269981144,0.9794479938592077,0.9842577060825526,0.9892108719896168,0.9942226529215136,0.9992241524950455,1.0041649623264688,1.0090140401397316,1.0137589666256042,1.0184037713932124,1.0229656527610038,1.0274709929579502,1.0319511249716997,1.0364382911675238,1.0409621817388495,1.045547340717565,1.0502115992075876,1.0549655564498406,1.059812991215599,1.0647519800968468,1.069776422432989,1.0748776524486507,1.0800458412429645,1.0852709611161753,1.0905431812653492,1.0958526753434765,1.1011889305352183,1.1065397313338183,1.1118900507739067,1.1172210972740204,1.1225097430918032,1.1277285146378577,1.1328462417751943,1.1378293823033565,1.1426439519844247,1.1472579053372738,1.151643759200181,1.1557812004603758,1.1596594087920575,1.163278822389408,1.1666521176976903,1.1698042293913478,1.1727713227182373,1.1755987369867518,1.1783380316492709,1.1810433776409173,1.183767617781267,1.186558372611035,1.1894545673462347,1.192483694761012,1.195660042583886,1.1989839767389667,1.202442247199672
4,1.0,0.9987254679448508,0.9972931559762157,0.9957584451548962,0.9941719815619178,0.9925791357416007,0.9910202289506981,0.9895312682945019,0.9881449218465922,0.9868915097989,0.985799856644625,0.9848979422026974,0.9842133481428044,0.983773547752591,0.9836060942566162,0.983738729782615,0.9841993954129207,0.985016068108656,0.9862163214736528,0.9878265081421467,0.9898705035166231,0.9923680339783912,0.9953327061293058,0.9987699509574703,1.0026751593842846,1.007032292312696,1.0118132025799085,1.0169777991978166,1.0224750487352796,1.0282446686585405,1.03421925117599,1.040326513540971,1.0464913725114817,1.052637636766013,1.0586892327289015,1.0645710295074746,1.0702094510180367,1.0755331430082054,1.0804739697723584,1.0849685464416434,1.0889603946675186,1.092402653555841,1.0952611199289204,1.097517272094391,1.0991708554978052,1.1002416106461688,1.1007697896476647,1.1008152251831054,1.1004548851122251,1.0997790135538772,1.0988861319103573,1.0978773042244754,1.0968501671038224,1.095893250766349,1.0950810919974185,1.0944705685303742,1.0940987398563258,1.093982336216724,1.0941188651649387,1.094489141536042,1.09506091389174,1.0957931597585016,1.0966405863792872,1.0975578652544022,1.0985032069388336,1.0994409633091449,1.1003430846913376,1.1011893954858014,1.101966780956155,1.1026674956200853,1.103286880113366,1.1038208120952444,1.1042632209083378,1.1046039619655124,1.1048272842598,1.1049110516299068,1.1048267921821848,1.1045405691202432,1.104014587584664,1.1032093952370305,1.1020864797453778,1.1006110508054103,1.0987547789766,1.096498297736436,1.093833309039779,1.090764192192955,1.0873090772549534,1.083500397487248,1.0793849636170434,1.0750236100961292,1.0704904328586373,1.0658715940016734,1.0612636211080257,1.056771088904664,1.0525035801614469,1.0485718676149713,1.0450833620382047,1.042137006372158,1.0398179488164878,1.0381924477612132
5,1.0,0.994125211995447,0.9884649879730383,0.9831338804923504,0.9782368589601493,0.973863268784706,0.9700818032242416,0.9669367972583816,0.9644460446719412,0.9626002269548973,0.9613639315703975,0.9606781584175057,0.9604641173802603,0.9606280540934565,0.9610667694653443,0.9616734452692483,0.9623433523934032,0.9629790134529097,0.9634944366418273,0.9638181281444506,0.9638947298113327,0.9636852996210041,0.963166430443596,0.9623285566517402,0.9611738881813716,0.9597144377189692,0.9579705223973153,0.9559699882992443,0.9537481958960947,0.9513486037560692,0.9488236014570341,0.9462351392583915,0.9436546712552657,0.9411620108202543,0.9388428504346956,0.9367849147142067,0.9350729417437835,0.9337829019753868,0.9329760166219233,0.9326932165579411,0.9329506806285864,0.9337370044519556,0.9350124052466742,0.9367101729820971,0.9387403689024174,0.9409955552606154,0.9433581494383121,0.9457088375541016,0.9479353503225926,0.949940849260676,0.9516511566103263,0.9530201236428993,0.9540325633302599,0.9547043791775588,0.955079776620425,0.9552257454789665,0.9552243046658483,0.9551632718705835,0.9551265186546485,0.9551847626567045,0.9553879145509105,0.9557598257147317,0.9562960055651467,0.9569645127742784,0.9577098441282214,0.9584592736673418,0.9591308248180478,0.9596418776240777,0.9599173931774221,0.9598968391341529,0.9595391177926647,0.9588251045607867,0.9577577182997616,0.9563597669470357,0.9546700521195417,0.9527383757807547,0.9506201422696523,0.9483712003619882,0.9460434331397394,0.9436814228211088,0.941320314287333,0.9389848290187233,0.9366892441559028,0.9344380916624905,0.932227319172112,0.9300457046989762,0.9278763824104271,0.9256984094986953,0.9234883526500588,0.921221902351939,0.9188755040529338,0.91642797149222,0.91386201301778,0.9111655638420034,0.9083328230227673,0.9053648959302631,0.9022699804607002,0.8990630762979661,0.8957652221970088,0.8924023068320808
6,1.0,0.9975216236862959,0.9951008687698397,0.9928049794811222,0.9907099821327429,0.9888979258579665,0.9874533654153239,0.9864591875898265,0.9859919580335428,0.9861170397276731,0.9868838111218045,0.9883213806697431,0.9904352140021715,0.9932050784827285,0.9965846358850567,1.0005028888108354,1.004867526562838,1.0095700212155152,1.0144921342121076,1.0195133296320955,1.0245184666908065,1.029405086353018,1.0340896207231967,1.0385119391760231,1.0426378073869444,1.0464590242268288,1.0499912469345694,1.0532697363172767,1.0563434780159935,1.0592682860991767,1.062099598041671,1.0648856897918286,1.0676619741337894,1.0704469188818255,1.0732399311144838,1.0760213503372367,1.0787544649558216,1.0813892771260347,1.0838675840834755,1.0861288403793028,1.0881162170995646,1.0897822947635498,1.0910938792247187,1.0920355362509777,1.0926115767154738,1.0928463655205902,1.092782990130071,1.092480469498773,1.0920098116731092,1.091449331856994,1.0908796957787716,1.09037917365398,1.0900195382511064,1.0898629709680223,1.089960202204405,1.0903499709699318,1.0910597229697845,1.092107323156443,1.0935034374801167,1.0952541664509923,1.0973634991923475,1.0998351965828563,1.1026738114367185,1.1058846952131598,1.1094729931693914,1.113441788688378,1.1177896839792898,1.1225081838151718,1.1275792778386684,1.1329735818614428,1.1386493226059842,1.1445523341519752,1.1506171180401368,1.1567689039296205,1.1629265551170818,1.1690061049384683,1.1749246774349302,1.1806045365484534,1.1859770126116973,1.1909860666665943,1.1955912676495177,1.1997699739904304,1.2035185339444252,1.2068523673742704,1.2098048508793793,1.212425022988413,1.2147742289514072,1.2169219399140396,1.2189410953326891,1.2209033787345374,1.2228748850876658,1.2249126014697027,1.22706204360859,1.22935626126175,1.2318162470485658,1.2344526140303764,1.2372682290043702,1.2402613712054615,1.2434289141402906,1.2467690300105685
7,1.0,1.0062712348668978,1.012287836528047,1.0180112158460284,1.0234102056849914,1.0284608575148737,1.033146525047607,1.037458235230155,1.0413952745364545,1.0449658655411647,1.0481877872099359,1.0510887873788441,1.0537066574796472,1.056088866486954,1.0582916949634642,1.0603788422345581,1.0624195291813023,1.0644861575515545,1.0666516310699747,1.068986488480395,1.0715560275222327,1.0744176294786594,1.0776184873419252,1.0811939265103818,1.0851664621477097,1.08954566800113,1.094328850978608,1.0995024405426839,1.105043914302319,1.1109240176414372,1.1171089907389506,1.1235625095568607,1.1302470779323461,1.1371246827888304,1.144156624968842,1.1513025714812581,1.1585190100979355,1.1657574063150182,1.1729624451069665,1.1800707685776923,1.18701057995849,1.1937023792289387,1.2000609348927607,1.2059984184117714,1.2114284356401923,1.2162705565525842,1.2204548493303473,1.2239259350097933,1.2266461379367999,1.2285974502821844,1.2297822014746138,1.2302224899569911,1.2299585911598285,1.2290466420072699,1.227555936279505,1.2255661329316785,1.2231645959675053,1.2204439827193252,1.2175000893123795,1.2144298796543374,1.2113295849720231,1.2082927623554944,1.205408244519359,1.2027579856536863,1.2004148837413573,1.1984407286760443,1.1968844574151356,1.1957809026816646,1.1951501748035904,1.1949977531203595,1.1953152697296088,1.1960818839455791,1.1972660801828325,1.1988276805371962,1.2007198676389403,1.202891049680874,1.2052864679771598,1.2078495265490647,1.210522902212134,1.213249554321353,1.2159737797775503,1.218642443424259,1.22120647804196,1.2236226552708303,1.2258555555940036,1.2278795641029956,1.2296806736280421,1.2312578336896902,1.2326236167758298,1.2338040219589979,1.2348373383454532,1.2357721001091155,1.2366642712922813,1.2375738959116451,1.2385614924148558,1.2396844948126469,1.240994002523003,1.2425320442297934,1.2443294817001957,1.2464046010419905
8,1.0,1.0003777603409496,1.0009636508042774,1.0016872301145754,1.00247903159513,1.003271248351772,1.003997786684405,1.0045939555931283,1.0049961033158636,1.0051414979428552,1.00496870344282,1.004418616074164,1.0034362061649038,1.0019728796365732,0.9999892404036186,0.997457937399772,0.9943662145106861,0.9907177831449804,0.9865337074644065,0.9818521079228854,0.9767266514832307,0.9712239667466507,0.9654202654359677,0.9593975496635494,0.9532398088957705,0.9470295707106388,0.9408450600981975,0.9347580830357279,0.9288326074207115,0.92312388872682,0.9176779254432558,0.9125310184822867,0.9077092607378573,0.9032278883709842,0.8990905350648464,0.8952885584033037,0.8918006750713288,0.8885931845165334,0.8856210293349196,0.8828298531486303,0.8801590943717533,0.8775459996539585,0.8749302880166838,0.872259071797023,0.8694915542185514,0.866602995351887,0.8635874818320766,0.86045912306622,0.8572514488841517,0.8540149597344276,0.850812974876315,0.8477161074181601,0.8447958510660533,0.8421178736002819,0.8397356637819197,0.8376851619944417,0.8359809244113688,0.8346142224744221,0.8335532933736968,0.8327457312468584,0.8321227948570022,0.8316051952131013,0.8311097801199566,0.8305564427639531,0.8298745652789947,0.8290083826986161,0.8279207843995134,0.8265952610068543,0.8250359259448578,0.8232657475249634,0.8213233274704673,0.8192586828203524,0.8171285723524883,0.8149918923192393,0.8129056002488368,0.8109214982669122,0.8090840425680254,0.8074291912591456,0.8059841426977591,0.8047677273577669,0.8037911528986171,0.8030588235812561,0.8025690116133363,0.8023142576350064,0.8022814931501799,0.8024519868475669,0.8028012857064176,0.8032993703945617,0.8039112186152668,0.8045979215957761,0.8053183961803002,0.806031631176904,0.8066992901344797,0.8072884107460593,0.8077738787041369,0.8081403575197486,0.808383390897655,0.8085094906897772,0.8085351304142953,0.8084847201161036
9,1.0,1.001807764091692,1.0032950437800023,1.0044763302103161,1.005385335797464,1.0060739782626762,1.006609514297619,1.0070700933012078,1.0075391755960614,1.008099371271854,1.0088263059872644,1.0097831078858739,1.0110160381367883,1.0125516590115493,1.0143957780228838,1.016534233481747,1.018935408857869,1.0215542082307767,1.0243370955860258,1.0272277109201735,1.03017253287421,1.0331260708765155,1.03605512888599,1.0389417877031941,1.0417848987994076,1.0446000353805938,1.0474180077596973,1.0502821839005014,1.0532449432407391,1.0563636401556402,1.059696436478683,1.0632983020673261,1.0672173946896328,1.0714919302839023,1.0761475723470912,1.0811953146554063,1.0866298237924679,1.0924282350160146,1.0985494587030449,1.1049341178472003,1.1115052917558392,1.1181702506822364,1.1248233257176357,1.1313499598917176,1.1376318461797938,1.1435528842064453,1.1490055448110013,1.1538971051610512,1.158155184207226,1.1617320367856685,1.1646071968176865,1.1667882354843098,1.1683096206251258,1.1692298776348145,1.169627427399906,1.1695955874252912,1.1692372621373472,1.1686598021626586,1.167970426633714,1.1672724530859406,1.1666624406813175,1.1662282077766473,1.1660475748998,1.1661876039812251,1.1667040810218612,1.1676409860264805,1.1690297614524139,1.1708882633445155,1.1732194005340875,1.1760095862948283,1.1792272485233204,1.1828217402019114,1.1867230316238029,1.1908425634649242,1.1950755380694074,1.19930478898683,1.2034061501790432,1.2072550356451437,1.2107337183234497,1.213738644011986,1.2161870380515856,1.218022077418568,1.2192160347731678,1.2197709993919787,1.2197170614928923,1.2191081198363019,1.2180157583140254,1.2165218363641772,1.2147105760588461,1.2126609579000647,1.2104401759873513,1.208098750081748,1.2056676830923219,1.2031578050657956,1.2005611981993176,1.1978543774222419,1.195002736786348,1.1919656769415683,1.1887018141231553,1.1851737314134365
